임대시세,0-9세주거,10-19세주거,20-29세주거,30-39세주거,40-49세주거,50-59세주거,60-69세주거,70-79세주거,80-89세주거,1인가구,2인가구,3인가구,4인가구,직장인구,생활인구,편의점수,슈퍼마켓수,여관수,외식업수,주유소수,피시방수,당구장수,노래방수,독서실수,지하철역수,폐업률
-131,-151,44,-26.333,-73.667,83.333,41.667,104.333,58,10.3333,-106.333,-52.333,-37,127.333,307.5969,-28417.5,43,1,0,0,0,0,0,-1,0,1,2.2
2242,-57.333,-38.333,55,-114,2.333,17.667,4.333,7.333,-10.3333,-58.667,-9.667,45.333,18,-16916.7,-23252,43,-2,0,0,0,-1,-1,-7,0,1,8.7
-31123,-43.667,-9,-7.667,-10,66,10,6.667,18.667,-0.3333,-67.667,-12,-34.333,49.667,-887.264,-1975.44,13,0,0,0,2,0,0,0,0,1,7.7
-9079,-23,-25.667,62.667,48.333,-5.333,59,3.333,-2,10,44.667,36.333,-16,19,849.7957,-24660.8,42,0,-1,0,0,0,-1,0,0,1,6.8
-5532,-13.6667,-21,154.667,59,81,24.333,21.667,14.667,10.6667,-285.667,-27,5,49,2775.353,-29973.8,79,-2,1,0,0,0,0,0,1,2,1.3
-804,-40,-6,79.333,-12.333,12.667,62.333,1,21,11.3333,-147.333,29,-26,47,-10499.5,-25136.8,74,-1,-1,0,0,1,-1,0,0,2,5.2
25346,-83.667,-56.667,82.667,-54,-48.667,58,-27,26.667,37,69.333,-46.333,-7.333,40.667,26988.59,-31005.4,55,3,1,0,0,-1,0,1,-1,0,3.5
6512,-18,-11.667,73,63.333,-20,51.333,44.667,15.667,2.3333,-107,-10.667,14.667,67.333,36569.37,-24079.4,54,0,0,0,1,0,0,0,0,1,1.8
17115,-9.333,-42.333,46.333,90,30,49.333,26.667,32,6,-108,4.667,-0.333,43.667,33259.72,3962.231,58,-1,0,0,0,0,0,1,0,3,5.5
-10018,-10,-20.667,-3,-65,-10,73.333,14.667,39,-0.3333,-305,-17,33.333,-27.667,-6501.99,20545.16,52,1,-1,0,0,0,0,0,0,4,3.9
30645,-43.333,-57.333,-10.667,-25.667,-70.667,60.667,0,9.6667,13.3333,4.6667,2.3333,-7,9.667,23355.68,-10182,21,0,0,0,0,0,0,0,0,0,0
14959,-34,-207.667,-69.667,-34.667,-134,-67,12.333,38.667,-3.6667,-26.333,-23.667,-3.667,109,31154.55,-48064.7,47,3,0,0,1,0,-1,-1,3,2,0
6215,-8,-52,64,51,-33.667,19.667,16,8.6667,7.3333,-35.667,-33.333,50.667,-13,8257.051,19932.27,61,1,0,0,0,0,0,0,-4,0,8.2
10622,-12.333,24.333,518,290,217,86,44,22.333,16.6667,-451.67,85,43,4.667,-9659.42,-94619.7,192,3,5,0,1,-2,-2,-4,1,2,2.5
-5894,-63,-14,343,54.667,9,120.667,12.667,30.333,-3.3333,-274,-3,-17.333,-46.333,12994.9,-34110.7,54,-2,2,0,0,0,2,-1,0,0,0
-40515,-45,-45,42.667,-7.333,-8.333,34.333,40.333,8.667,6.3333,-43,-25.333,-32.333,28.333,47584.18,-13700.1,26,0,2,0,0,0,0,0,0,1,0
20997,-2.667,-90.333,4.333,-49.667,-42.667,62.333,-23,19.667,27.3333,74,-10.333,15.667,-34,168902.2,-6571.17,24,3,0,0,0,0,0,0,-1,2,0
21414,-18.6667,-34.3333,-51,-44.3333,-45,-56.667,-37,-2.6667,-0.3333,39,18,-20.6667,25,18107.47,687.7098,2,0,0,0,0,0,0,0,0,0,0
27278,380.6667,255.667,445.333,694,575,532,491,189,39,-191.667,-382.667,-477,-361,7421.286,7301.657,10,2,0,0,0,0,1,0,-1,3,9.1
-2422,8,-58.667,-3.333,-16,-70,15.333,23,19.3333,10,-24.667,-41.333,-33.667,84.667,220.4299,26924.8,27,1,0,0,0,-1,0,0,0,0,3.1
-31934,-154.667,47,11.667,-64.667,33,28,47.667,36.333,32.333,-137,-124,-19.333,65.333,-4000.65,5333.274,22,0,0,0,0,1,0,0,1,0,9.1
39620,-24.667,-61.333,5.333,-3.667,-97,-6.667,8.667,9,-5.3333,26.667,-14.333,-21,20,33100.98,-12278.1,12,0,0,0,0,0,0,0,0,1,10
23517,-38.3333,-60,-13,-30.667,-53.667,1,56,12.667,0.6667,-58.667,-14.333,38.667,20.6667,-971.549,-2678.18,12,0,0,0,0,-1,0,0,-1,0,8.3
25587,36.667,26.667,70.333,113,37.333,55.333,65.667,38.667,9.3333,-58.333,-33.667,17,-4.667,-7937.15,1156.965,8,0,0,0,0,0,0,0,0,1,0
22411,-13.6667,-26.3333,-27.667,-52.333,6.667,-51,57,51,18.3333,-142,-18,68.667,52.3333,5120.921,-11387.1,19,0,0,0,0,0,0,-1,0,1,0
15843,38,-29.333,38,84.333,73.333,282.667,71.667,9.667,12,-4.667,11.333,41,35.667,251.9369,25230.43,8,1,0,0,0,0,0,-1,0,0,0
13744,-49.333,-6.667,15,-71.667,-47.667,49.333,53.333,45.333,21.3333,-153.333,-158.333,-66,-26,-6736.27,-23873.5,21,0,0,0,0,0,0,0,-2,0,0
-2545,2.3333,-46.333,-5.333,23.667,-13.333,19.333,30.667,10.3333,15.6667,-81.333,-43,6.667,34,1209.529,3880.6,12,1,0,0,0,0,0,0,0,1,0
-2295,15,-43.667,-10.333,-25,-54.667,48.667,76,24,17.3333,-26,-2.333,-2.333,72,624.5123,17461.21,11,1,0,0,0,-1,1,0,0,0,0
5618,-60.333,-31,-23,16.667,-46.333,44,48.667,7,23,23.333,-20.667,-8.667,63.333,-32.1773,8174.778,14,0,0,0,0,0,0,0,0,1,20
-3160,-17.667,-26.333,-12.333,-23.667,-19.667,27.333,48.667,35.333,3.3333,-119,-56.333,19,63.333,-562.797,18193.41,11,0,0,0,0,0,-2,0,0,0,10
10340,-8.667,-67,19.667,40.333,24.333,-7.333,30.333,45,15,-61.333,-11.667,0.667,-2.667,2804.278,-1371.11,20,1,0,0,0,0,0,0,1,1,4.5
2675,11.333,-30.667,262,217,84.667,84,74,43,26,-514,-46,52.667,64.333,6295.881,-14985.2,42,2,-6,0,0,1,0,-1,-1,0,5.3
-51228,-17.667,-83.667,-32,-14.333,-69.667,3.333,32.333,19.3333,-6,2.3333,-17.333,11.333,12.333,22601.67,-6269.07,16,-1,0,0,0,0,0,0,0,1,0
7411,53,-64.667,77.667,152,23.667,79.667,111,49,11.3333,-128,-100.667,-57,95,11648.76,-10669.8,43,2,0,0,-1,1,-1,0,1,1,0
2204,-21.667,-37,153.667,76.333,46.333,161,80.333,1.667,-2.3333,-111,-22.333,45.667,64.333,7975.832,-17552.3,27,1,1,0,0,0,-1,2,1,0,4.2
-16588,15.333,-82,-21.333,30.667,-5.667,8.333,58.333,37.667,1.6667,-150.667,-35,-25.667,28,6579.001,-5113.16,16,3,0,0,0,0,0,0,1,0,0
2774,-24,-58.667,71.333,77.333,90.667,177,47.333,6,15.3333,-400.333,-55,51,56.333,1622.557,-6379,45,-1,0,0,0,0,1,2,2,1,0
2189,-27.667,-43.667,130,-5,-9.333,40.667,26.667,14.333,2,-87,-71,39.333,102.333,-781.108,34644.27,37,0,-1,0,0,0,0,-2,0,0,2.8
7286,4.333,-82.333,38.333,78.333,14.667,105,70,30.333,11.6667,-173.333,-81,82.333,33.333,4640.132,-8519.39,41,0,1,0,0,1,0,-5,-1,0,4.7
3384,1143.667,849,1915,2713.667,1626.333,1840.667,1419,531.6667,152,63.667,-137.333,-155.333,-203.667,-5144.52,-10027.2,11,3,0,0,0,0,0,0,0,2,0
9940,-48.667,-106.667,2.333,-25,-33.333,12.667,68,28,6.3333,-146,8.667,-31,83,1856.161,-5624.63,20,1,0,0,1,1,0,-1,0,2,0
4702,18.333,-4,-43,32.333,4.667,-45,46.667,28,-3.3333,12.667,-63.333,19.667,26.667,25728.71,9098.969,13,0,0,0,0,0,0,1,0,1,6.7
6519,27.667,-63.333,3,37,9.667,10,9,22.667,22.6667,-108,-42.333,8.333,15.333,-9274.89,-30785.2,71,-1,0,0,1,1,1,1,0,0,4.7
8079,-39.667,-55.333,-41.333,-0.333,19,-4.333,42.667,26,-9,126.667,90.667,129.333,268.333,-1108.11,754.2181,20,-2,-1,0,0,1,0,-1,-1,1,4
-15629,-47.667,-17.333,-0.667,-107.667,34.333,9.333,16,25,-13,-3.333,-33.333,21.333,-11,-817.36,-23944.9,15,4,0,0,1,0,0,0,0,1,7.1
21779,-35.333,-47,161,133.667,39.333,217.333,89.667,22.667,0,-324.667,-44.333,39,63.667,-3237.41,-11313.8,55,3,0,0,0,-1,0,-1,-3,0,9.1
31634,-64.667,-70.333,-7.333,-30.667,-30.333,114.333,53.333,10,25.6667,50,-3,-26.333,37.333,3239.383,-9454.91,23,-1,0,0,0,0,0,0,0,0,0
-54153,-13.333,-0.667,30.333,-30.667,46.333,12.667,80.333,41.667,13.6667,54.667,14.333,-63,63.667,14519.5,-23880.7,20,0,0,0,0,0,1,0,0,1,0
14683,-401.667,-349,-617.333,-1059.33,-544,-802.667,-695,-291.333,-134.333,180.667,125,186.667,153.333,15933.63,22715.39,6,-1,0,0,0,0,0,0,0,1,33.3
-50217,67.333,7,-44,60.667,51,-49.667,38.333,40.333,7,-14.3333,17.667,-5,-3.333,-58500.8,-29048.1,24,1,0,0,0,0,0,0,-1,2,0
23866,-12.6667,-45.333,-6.667,-38.333,-27,18.667,23.667,14,15.6667,-21.3333,-18.6667,4.6667,37,5625.711,9318.896,2,0,0,0,0,0,0,0,0,1,0
-46343,-134.333,-62,54,-94.333,-40,77.333,78.667,36.333,14,-121,-57,-1.333,117,-14740.3,-18406.4,23,1,0,0,0,0,0,-1,0,0,4.8
2839,-11.3333,-18.667,18.667,-1.667,-18.333,34.667,24.333,20.6667,3.3333,-361.667,-681.333,-895.667,-1040.33,-1288.75,-10994.7,15,4,0,0,0,0,0,2,0,1,0
6796,12.333,-41.667,23.667,-19.667,-3.333,27,43.333,43.333,-0.3333,-337,-685.667,-431.667,-281.333,-832.323,-8460.42,17,-1,0,0,0,0,-1,0,0,2,5.6
14138,-4.667,-59.333,61,12.667,-52,-24,29.667,30.6667,0.3333,-42.667,-15,-18.333,80.333,-728.859,6081.739,17,0,0,0,0,-1,0,1,0,0,5.6
36682,-17.667,28.667,-17,-69,81,-3.667,55,14.667,3.3333,-34,32.667,-33.333,109.667,274.0321,2221.751,8,-1,0,0,0,0,0,0,0,1,0
909,4,-25.3333,-14,34,-40.667,-32.667,-1.667,10.3333,-6,-611,-1068.67,-1274.67,-1391.33,345.5589,20447.28,8,-1,0,0,0,0,0,0,0,0,0
-8711,-46.667,-70,4.333,-147.333,39,35.333,107,30.667,12.3333,-112,-44.333,20.333,148.667,2351.192,-18788.3,32,5,0,0,0,0,1,-1,-1,1,3.1
-4085,-6.667,-30,2.667,4.667,-0.333,-35.667,31.667,24.6667,10.3333,-101.333,-155,-50.333,5,-82.2749,18882.28,11,-1,0,0,0,0,0,-1,0,0,0
31615,-13,5,14,-48.667,7.333,14.667,42,24.6667,10.3333,-63.667,-49.667,27,113.333,2712.959,11115.17,7,0,0,0,0,0,0,0,0,0,0
6821,6,-60,28,26.333,15.333,16,98.667,28,13,-138.333,-30.333,32,115,607.598,-26004.3,25,3,0,0,0,0,1,0,0,0,0
-7631,53.667,-53,133.333,109.667,78.333,192.333,128.333,17.667,35.3333,-55,-92,62.333,102,-2315.92,-27927.3,49,-2,-1,0,0,0,-1,-1,0,0,6.3
-1402,-11.333,-39.667,67,21.667,83.667,149,105.667,22.667,19.3333,-213.333,7.333,56.667,92.333,-306.594,3845.84,27,3,0,0,0,-1,0,0,0,0,3.4
197,-40.333,-27.667,-3.333,-46,-11,-24.667,-12.667,38.333,9,-57.667,-35.667,-5,38,-4313.64,287.5133,21,1,0,0,0,0,0,-1,0,1,8.7
3221,20,-10.667,111,67.667,123.667,207,90,10.333,21.6667,-274.667,12.333,42,97,5305.236,-6827.26,25,1,0,0,0,0,1,0,0,2,3.8
288,31.333,-51.667,89.333,51.667,-42,68.333,92.333,31.667,-2,-253.333,-97,70.333,93.667,-2355.71,6287.833,31,4,0,0,0,0,-1,-2,0,1,9.7
-8823,-32.667,-55.667,67.333,-25.667,44,26.667,96,98.667,18,-428,-141,72.333,206,-1757.18,-20580.6,58,2,2,0,0,-1,1,0,1,1,4.8
-65,0,0,2.66667,-0.33333,2.33333,2,-3.66667,-0.66667,2,0.6667,1,1.66667,0,1238.614,12861.91,5,0,0,0,0,0,0,0,0,0,0
4274,-32,-102,11,-28,-44.667,26.667,65.333,43,20,-88.667,-85.333,-13.667,98,763.3161,-5469.39,20,0,0,0,0,0,-1,0,1,0,4.5
-5606,-12,-17,54.66667,9,-3.66667,46,34.66667,3.666667,3,54.66667,-24.3333,1,-6,0,-8116.34,12,2,0,0,0,0,0,0,0,0,8.3
22970,-15,-22.3333,32.33333,91.66667,44.33333,44,44,-3.33333,20.33333,80,25,-10.6667,0,0,7547.889,30,-1,0,0,0,0,1,-2,-2,2,3.3
12666,27.66667,24,-2.66667,35.33333,43.66667,25.33333,46,4,7.333333,-4.33333,-2.66667,0.333333,-6,0,-33301.5,8,0,1,0,0,0,1,0,0,0,0
-3068,-18.6667,-14.6667,147.3333,117,33,12.66667,9.333333,8,-0.66667,43.33333,25.33333,-17.3333,-9.66667,0,5714.023,12,0,0,0,0,0,0,0,0,0,8.3
-3747,10.66667,-31.6667,-57.6667,12.33333,35.33333,9.666667,86.33333,-11,9,24.66667,25.33333,-21.3333,6,0,-8519.94,14,0,0,0,0,0,0,-1,0,0,0
-52064,-16.3333,-15.6667,-3.33333,-8.33333,-14.3333,28,-10.3333,9.333333,6.666667,18.66667,10,7.333333,-6.66667,0,-12165.6,4,0,0,0,0,0,0,0,0,1,0
-23359,-6,4,-9,39,-22,37.33333,0,5.333333,9.333333,11.66667,-5.33333,9.666667,12.33333,0,-31222.1,16,0,0,0,0,0,0,0,0,0,0
-17501,3.666667,-4,4,8.666667,18,22.66667,21.66667,5.666667,-0.66667,18.66667,-6,6.333333,-5.66667,0,-8241.95,9,1,0,0,0,0,0,0,0,0,0
-9660,66,64,236.6667,325,291.3333,190.3333,88.66667,40,1.333333,33.66667,8.666667,-3.33333,3.666667,0,20818.73,117,5,3,0,1,-2,1,-4,0,3,8.5
-16381,1,16.33333,257.3333,65.33333,22.33333,25.33333,48.33333,-0.33333,-1,17,10.33333,-10.6667,-6.33333,0,1381.827,26,3,1,0,0,0,-1,-1,0,2,0
-24455,2.666667,38,371.3333,51.33333,18,1.666667,19.66667,3.333333,-4.66667,55.66667,10.66667,-18.3333,-5,0,-10529,19,-1,0,0,0,0,0,0,-1,0,5.3
8078,-22,205,2657.667,186.6667,5,49,15.66667,-3.66667,10.33333,154.3333,-0.33333,8.333333,-2.33333,0,2994.16,33,1,-1,0,0,0,-2,0,0,1,0
-7844,12.66667,14.33333,326.6667,110.3333,69.66667,204.3333,66.33333,-7.66667,2,25,-9,-2.33333,-3,0,-20766.3,7,0,0,0,0,0,0,0,0,0,0
-560,24.66667,2.333333,429,180.6667,84,248.3333,123,33.33333,5,40.33333,1.666667,-18.6667,-10,0,-64.3209,4,-1,0,0,0,0,0,0,0,0,0
-116536,0,-4.66667,34.33333,17,17,4.666667,23.33333,3.666667,5.666667,20,23.66667,-8.66667,-11,0,-44227.3,3,0,0,0,0,0,0,0,0,1,0
-2506,7.666667,-7.33333,94.66667,60.66667,50.66667,66.33333,32.33333,4,1.333333,36.66667,6,-8.66667,0.333333,0,214.4282,8,-1,0,0,0,0,0,0,0,0,0
380,-5.33333,22,236.6667,93.66667,53.33333,75,31.66667,2.666667,8.666667,112.6667,0.666667,-3.33333,-12,0,-6159.55,25,3,0,0,0,-1,0,0,0,1,0
-15902,81.66667,97,62.66667,207,250,149.6667,70,15.33333,6.666667,8.333333,6.666667,1.666667,-3.33333,0,17414.92,52,-1,-2,0,0,0,0,0,0,1,0
-2086,30,34.66667,58.33333,122,114,86.66667,80.33333,38.33333,14.33333,-54,-3.33333,13,-8.66667,0,-15008.6,60,14,-2,0,0,0,-1,-1,0,2,8.3
28075,41.33333,45.33333,139,160,119.3333,133.3333,64.33333,19.66667,6.333333,19.66667,12.33333,1,-1,0,17392.28,91,-4,0,0,0,0,-1,0,0,2,0
-1416,6.666667,47,633,107.3333,11,41.66667,14.33333,4,8.666667,38,4,-4.33333,-2.66667,0,-11435.8,31,1,-1,0,-1,0,0,0,0,1,0
4988,27,52.66667,540.3333,86,66.66667,59,22.33333,-4,3.666667,70,5.333333,0,-9,0,-4859.66,16,-1,-1,0,0,0,0,0,0,1,18.8
-15411,56.66667,58.66667,590.6667,337.3333,186,199,75.33333,26,10.33333,71.33333,20.66667,0.333333,3.666667,0,5396.51,55,9,0,0,0,1,0,-1,1,1,1.8
6170,6,10,62.66667,44,19.66667,11.66667,18.33333,11,1.333333,5.666667,9.666667,-2,-3.33333,0,-23085.1,34,1,1,0,-1,0,-1,-2,2,2,2.9
-10593,69.66667,48,565.6667,275.6667,147.3333,365.6667,150.3333,26.66667,7.333333,63.33333,6,8,-14,0,7797.005,32,1,-1,0,0,0,0,0,0,1,3.1
7757,-1.33333,-11,246.3333,67,46.33333,50,12.33333,23.66667,10,29.66667,36.33333,-21,-19,0,-11319.3,17,0,0,0,0,0,-1,-1,0,1,0
-18298,-32,-16,9.666667,-15.3333,-0.33333,33,42,12.66667,21,37.33333,49.66667,-51,-20.3333,0,-27981.4,12,1,0,0,0,0,0,0,0,2,0
31420,-21,-16,74,26.33333,-7.66667,27.66667,42.33333,-2,9,0.333333,18.33333,7.333333,-11,0,-17934.3,6,0,0,0,0,0,0,0,0,0,0
13308,6,-16,93.33333,97.66667,24.66667,99.33333,56.33333,33.33333,9,17,37.66667,1.333333,-2.33333,0,-27319.4,7,0,0,0,0,0,0,-1,0,0,14.3
-8152,-6.66667,-13.6667,3.333333,11,25,23,41.66667,20.66667,-2.66667,-5,22,25.66667,-20,0,-34718.8,10,-1,0,0,0,0,0,0,0,0,0
12604,85.33333,37,224.6667,225.3333,141.6667,180.3333,91.66667,36.66667,-1.33333,35,13,12,-2,0,-29172.7,13,0,0,0,0,0,1,0,0,0,0
828,23,-8.33333,8,43.66667,91.66667,69.66667,16.66667,31.33333,9,13.33333,20,6,-14.3333,0,-4557.84,14,2,0,0,0,0,0,0,1,0,0
-3401,21,-8.66667,35.66667,128.6667,65.66667,109.3333,80.66667,28.66667,-1,27.66667,21.33333,-16.6667,-11.3333,0,-21788.7,19,-1,0,0,0,0,0,0,0,0,0
-5971,46.33333,19.33333,333.3333,434,209.3333,92.66667,74.33333,5.666667,18,35.33333,-5,-21,-17.3333,0,-25688.3,20,2,0,0,0,-1,0,0,0,1,0
4196,12.33333,14.66667,119.6667,108.3333,58.33333,118,46,15.66667,3.333333,28.33333,9.333333,-7.66667,2.333333,0,-37478.9,33,-1,-3,0,1,-1,0,0,0,3,3
-10045,16.66667,-24,395.6667,176.3333,34.33333,104.6667,75.33333,-0.66667,16,174.6667,45.33333,23.66667,-44.3333,0,5113.7,27,0,0,0,0,1,0,0,0,0,7.4
-424,71.66667,23.66667,70,212.6667,97.66667,128.3333,94,5.333333,-13,34.33333,25.33333,12,13.33333,0,-30295.8,19,-1,0,0,0,0,0,1,1,0,0
15955,-33,-32.3333,26.66667,4.666667,13.66667,10.66667,19.33333,-6.33333,14.33333,40.66667,11.66667,3,-20,0,-22127.7,15,3,0,0,1,0,0,0,0,0,6.7
-2756,15,-6.33333,41,25.33333,12.33333,28,18.66667,3.333333,7.333333,40,-8.66667,27.66667,-5.66667,0,-21177.8,9,3,0,0,0,0,0,0,0,0,0
-18304,-16.6667,-20,28.66667,40.33333,-15.6667,21.33333,16,9.333333,1.333333,25,13.33333,17.66667,-26,0,-16940.7,8,-1,0,0,0,0,0,0,0,1,0
3956,221,164,140.6667,397.6667,413.3333,258.3333,130.3333,47.66667,10.33333,144,17.33333,0.666667,7.333333,0,27380.06,47,-1,-2,0,0,0,-1,-2,0,4,2.1
24655,107,61.33333,15,102,187,186.3333,123,-2.66667,38.33333,22.66667,30.66667,30.66667,-10.6667,0,10354.67,16,1,0,0,0,0,0,-1,0,0,0
-3323,1,-9.33333,-9.33333,8.666667,5.333333,5.666667,21.33333,4,-2,28.33333,-15.3333,31.66667,-29.6667,0,-12658.1,6,0,0,0,0,0,0,0,0,0,0
-930,103.3333,103.6667,753,709.3333,388.3333,179,59.66667,11.33333,5.666667,69.66667,32,0,-11.3333,0,-1569.52,26,3,-1,0,0,0,0,0,0,1,0
-10408,140.6667,100.6667,292.6667,439.6667,341.6667,161,47.66667,8,6.666667,58.66667,11.33333,-6.66667,0,0,-10821.2,13,1,0,0,0,0,1,0,0,0,0
-9848,283.3333,232,340.3333,771.6667,619.3333,441.6667,207.6667,24.33333,20.66667,9.666667,48.66667,13,11.33333,0,20947.91,26,3,0,0,1,1,-1,0,0,2,0
-10446,83,83.66667,50.33333,134.6667,178.6667,128.3333,76.33333,25.33333,-4,38.33333,6.333333,-2,-1.33333,0,-3993.86,9,-1,0,0,0,0,0,0,0,1,0
12497,101,7.333333,510,517,308.3333,171.3333,64,6.666667,12,112.6667,5.333333,0,-29.3333,0,3604.888,10,0,0,0,0,0,0,0,0,0,0
3223,20.33333,-18.3333,95.33333,44.33333,7.666667,80.66667,65.66667,29.33333,7,8,27.33333,-7,16.33333,0,324.3649,10,1,0,0,0,0,0,0,0,1,10
-7117,-11.6667,3,143,78.33333,32.33333,126.3333,105.3333,37,13.66667,88.66667,21,52.33333,-19,0,9144.679,28,-1,0,0,0,0,0,0,0,0,3.6
10415,-17.3333,-32,295,80.33333,49,34.33333,70.66667,27.33333,20.66667,79,42.66667,-24.6667,-12.3333,0,6876.608,19,4,0,0,0,0,0,0,0,1,0
1022,-8.66667,120.3333,1513.667,153.3333,-0.66667,34.33333,8,-0.33333,21.33333,274.6667,24,0,-2.33333,0,1803.49,34,-2,0,0,0,0,0,-1,0,2,2.9
1408,-19,-51,-74.6667,-103.667,-178,-172.667,-176,-124.333,-25,-240,-105.333,-86.3333,-94.6667,0,-504.233,17,-1,0,0,0,0,0,0,-1,1,0
-37759,-71.6667,-19.6667,-8.66667,-9.66667,-45.3333,34.33333,35.66667,40.66667,29.66667,35,50.33333,17.66667,-35.3333,0,2369.986,8,1,0,0,0,0,0,0,0,1,0
47516,-39.6667,-29,7,9.333333,-70,12.33333,5.666667,19.66667,7.666667,-3,20,4.333333,-18,0,1351.706,4,-4,0,0,0,0,0,0,0,1,0
7076,-0.33333,-41,-13,-0.66667,23,-2.66667,77.33333,28.33333,16.33333,35.33333,28.66667,32.33333,-32,0,-18391,9,0,0,0,0,0,2,0,-1,1,11.1
-9921,-32,-27.6667,54.66667,-30.6667,-1.66667,48,77.33333,-6.66667,2,45.33333,37.33333,-35.3333,13,0,-12516.1,15,2,0,0,0,0,-1,0,0,0,0
-1658,-33,4.333333,-12,-19.6667,15.66667,15.33333,60.66667,4,19.33333,42,33.33333,-10.6667,-17,0,-15270.5,7,0,0,0,0,0,0,0,-1,1,0
7068,25,-12.3333,1.333333,0,66.66667,33,53,43.66667,5.666667,22.66667,14.33333,29.66667,3,0,-582.264,13,0,0,0,0,0,0,0,0,1,0
6071,-12.3333,-9.66667,46.66667,108,-18.3333,71,60.33333,1.666667,8.333333,40.66667,-10.3333,-0.66667,-5.66667,0,-11923.6,23,0,0,0,0,0,0,0,1,0,0
325,-28.3333,-18.6667,61.66667,23.33333,-57.3333,14.33333,15.66667,8,-2.66667,-25,13.66667,-20.6667,-29.3333,0,-16486,30,6,0,0,1,0,0,0,0,2,0
12304,27,-29.3333,46,121,75,103,140,17.66667,12.33333,36,23.66667,-11.3333,-28,0,-23445.2,22,-3,0,0,0,0,0,1,-1,0,4.5
-5573,-7.33333,-2,71.33333,38.66667,42.66667,40,45,20.33333,3.666667,67.66667,6,-16.3333,-1.33333,0,4646.962,56,-2,0,0,1,0,0,-1,0,1,1.8
-9906,0,-8.33333,132.6667,89,42,81.66667,68.33333,9.333333,16.33333,68.66667,27.33333,-10.6667,-23,0,-17219.8,8,1,0,0,0,0,0,0,0,0,0
17423,28.66667,98,364.6667,135.3333,54,175.3333,80.66667,-4,9,171.3333,-7,-21.6667,-29.6667,0,-15052.2,15,1,1,0,0,1,0,-2,1,3,0
-7973,-15,135,2277.667,370.3333,99.66667,152,77.66667,7.666667,-0.66667,314.3333,11,5,-14.6667,0,-2083.01,60,-2,-2,0,2,-1,1,-3,1,1,3.3
28,52,147,1319.333,335.3333,70.66667,76.66667,100.3333,-7,16,227,28.66667,-12.3333,-26.3333,0,-17693,30,1,-1,0,0,0,0,-1,0,0,0
-4567,7,6.666667,87,69,10.66667,137,44.33333,9.666667,14.33333,120.3333,3.666667,-24,-8.33333,0,-5154.58,15,0,0,0,0,0,0,0,0,0,6.7
2465,-30,-33,101,41.33333,-25.6667,70.33333,67.33333,28.33333,15,71,68.66667,-32.3333,-35,0,-5372.27,27,0,0,0,0,0,1,-1,0,0,3.7
-4937,-14.6667,-27,36.66667,34,-16.6667,21.66667,56.66667,37,15.33333,89.66667,38.33333,-18.6667,-29.6667,0,-20055.8,17,0,0,0,0,0,0,0,0,1,5.9
-5735,-37,-24.3333,70.33333,65.66667,16.66667,-8.66667,129.3333,21,15.33333,49.66667,30.66667,30.66667,-44.6667,0,-907.707,20,-1,0,0,0,0,0,-1,1,0,5
-2080,22.66667,-0.33333,153.3333,93.66667,52,58,65,-6.33333,-4,81,22.66667,18.33333,-12.3333,0,-31407.1,21,0,0,0,0,0,0,0,0,3,4.8
-5539,-70,-38.6667,49,21.66667,-99,38.33333,85,16.66667,11,64.33333,34.66667,7.333333,-12.3333,0,21864.04,20,1,0,0,0,0,0,-1,-1,1,5
4569,10.66667,-25.6667,210.3333,101,132.6667,294.3333,121,30.66667,18,156.3333,7.666667,-37,-15.3333,0,-2970.45,22,1,0,0,0,0,0,0,0,0,9.1
-10861,0.666667,-53.6667,53.66667,15.33333,4.666667,80.66667,103.3333,24.66667,3.666667,50.66667,93,-36.6667,-26,0,-218.226,20,3,0,0,1,0,-1,-1,-1,1,5
-11020,-31.3333,-56.3333,36,49.66667,-16,29.66667,104,11,19.33333,53,58.66667,-11,5.333333,0,10968.74,28,1,1,0,0,0,2,0,-1,1,3.6
4370,154,67,938.3333,490.3333,547,1231.667,503.3333,44,22.33333,43.66667,31.33333,-22.3333,-29,0,-9538.04,30,1,1,0,0,0,0,0,1,0,3.3
1107,16.33333,-10.6667,190,82.66667,47.66667,189.3333,104,14,12.33333,164.3333,24.66667,-30.3333,-5,0,-1022.99,28,0,0,0,0,0,0,0,0,0,3.6
-32864,27,29.33333,77,20.66667,37,18,28,27.33333,11,54,24.33333,1.333333,-29,0,-15145,18,1,0,0,0,0,0,0,1,0,5.6
16467,-37,-68.3333,52.66667,13.33333,-20,50,97,7.666667,19.66667,91.66667,46.66667,-15.3333,-30,0,8652.326,32,4,0,0,0,-1,0,0,0,1,6.3
3703,21.66667,-14,709.6667,267,121,250,154,2,41.66667,398,35.66667,11.33333,-55.3333,0,6391.098,51,1,-1,0,0,0,0,-2,0,2,2
7395,30,89.33333,1612.333,207.6667,48.33333,93.66667,114.6667,19,30.66667,159.6667,62.66667,-17.3333,14.33333,0,-13187.9,30,3,1,0,0,0,0,0,0,1,3.3
3973,-23.3333,-29,159,80.33333,-7,66.66667,109.3333,25.66667,41.66667,128,32.66667,-4.66667,-35.6667,0,16348.46,29,-3,-1,0,0,0,0,1,1,0,10.3
22075,-13.6667,-13,182,86.33333,-17.6667,-10.3333,78.33333,6.666667,-1,20.33333,-1.33333,7,16,0,-5723.09,16,1,0,0,0,0,-1,-1,0,0,0
